,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime
6068,2,8,friday,1,morning,24.875,90.7333,netrokona sadar,netrokona,mymensingh,32,27,20,113,0.0,52,10,2,27,winter,81435,187026,185759,372785,101,4.54,1091,46.0,767,28,1,5,0,44,4,1,kidnap
6069,2,6,tuesday,0,morning,23.0744,88.8667,sharsha,jashore,khulna,30,28,20,113,0.0,34,10,0,25,winter,82835,170033,171295,341328,99,4.1,1015,49.8,407,31,0,2,1,33,8,1,kidnap
6070,2,6,monday,0,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,31,27,20,113,0.0,35,10,0,26,winter,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,kidnap
6071,10,42,tuesday,0,morning,24.75,90.4167,mymensingh sadar,mymensingh,mymensingh,36,32,27,113,0.0,74,10,2,37,rainy,167472,391707,384026,775733,102,4.51,2037,51.7,1332,32,3,5,4,86,15,5,kidnap
6072,10,42,tuesday,0,morning,24.75,90.4167,mymensingh sadar,mymensingh,mymensingh,36,32,27,113,0.0,74,10,2,37,rainy,167472,391707,384026,775733,102,4.51,2037,51.7,1332,32,3,5,4,86,15,5,kidnap
6073,11,44,saturday,1,night,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,33,29,25,113,0.0,71,10,3,31,winter,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,kidnap
6074,9,36,tuesday,0,morning,23.180315,89.1608575,jessore sadar,jashore,khulna,33,31,27,386,10.4,81,9,40,36,rainy,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,kidnap
6075,8,34,tuesday,0,morning,22.3542,90.3181,patuakhali sadar,patuakhali,barisal,32,31,28,353,0.7,77,10,29,36,rainy,68813,155395,161067,316462,96,4.6,873,59.5,920,87,2,1,0,55,20,3,kidnap
6076,12,50,sunday,0,morning,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,26,22,17,116,0.0,57,10,14,22,winter,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,kidnap
6077,8,33,monday,0,night,24.5583,89.9167,gopalpur,tangail,dhaka,35,32,28,353,6.2,75,10,38,38,rainy,64000,123591,128740,252331,96,3.94,1305,45.7,613,1,0,2,0,43,5,2,kidnap
6078,4,16,wednesday,0,morning,23.9,89.1333,kushtia sadar,kushtia,khulna,38,33,28,386,15.6,54,9,14,36,hot,120087,259156,264443,523599,98,4.11,1580,53.9,522,11,2,13,3,54,16,2,kidnap
6079,4,17,thursday,0,morning,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,36,31,24,176,8.8,53,9,14,31,hot,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,kidnap
6080,7,30,monday,0,morning,23.9528,91.1167,brahmanbaria sadar,brahmanbaria,chattogram,31,29,25,356,23.2,88,8,63,33,rainy,95802,89415,91239,180654,98,5.4,1420,53.4,326,12,2,2,0,23,4,0,kidnap
6081,5,22,monday,0,morning,25.915,89.45,lalmonirhat sadar,lalmonirhat,rangpur,34,30,25,356,12.0,74,9,30,33,hot,79147,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,0,25,11,3,kidnap
6082,3,13,wednesday,0,morning,25.915,89.45,lalmonirhat sadar,lalmonirhat,rangpur,35,30,23,113,3.9,56,10,10,30,hot,79147,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,0,25,11,3,kidnap
6083,5,18,wednesday,0,night,22.5778,89.99,pirojpur sadar,pirojpur,barisal,35,32,28,113,0.2,63,10,9,35,hot,38017,80704,82766,163470,98,4.25,980,70.3,716,39,1,1,11,35,2,2,kidnap
6084,5,19,saturday,1,noon,21.82174,92.43776,thanchi,bandarban,chattogram,34,31,27,356,8.1,74,9,17,35,hot,4872,12344,11247,23591,110,4.73,23,26.9,69,0,0,1,0,1,0,0,kidnap
6085,7,28,wednesday,0,noon,25.4153,89.3167,pirgonj,rangpur,rangpur,34,32,28,356,7.3,71,9,45,37,rainy,101640,191781,193718,385499,99,3.78,937,45.4,726,25,1,3,0,101,13,2,kidnap
6086,1,3,friday,1,morning,23.4875,89.4208,magura sadar,magura,khulna,29,24,18,113,0.0,34,10,0,23,winter,86162,189099,191008,380107,99,4.4,947,52.4,1006,196,1,5,4,57,7,2,kidnap
6087,3,9,saturday,1,noon,22.4833,89.6083,mongla,bagerhat,khulna,37,32,24,113,0.0,45,10,5,31,hot,32383,154302,140274,294576,110,4.02,93,57.2,256,16,0,4,1,27,3,2,kidnap
6088,9,37,saturday,1,evening,22.7167,89.075,satkhira sadar,satkhira,khulna,31,29,26,359,18.6,85,8,33,35,rainy,109105,230628,230264,460892,100,4.19,1156,56.5,746,59,2,5,5,62,16,3,kidnap
6089,9,37,sunday,0,morning,22.04999,92.40998,ruma,bandarban,chattogram,30,29,26,200,0.4,86,10,39,33,rainy,5917,15469,13629,29038,114,4.83,59,28.9,153,2,0,4,0,2,0,0,kidnap
6090,8,31,friday,1,night,24.25,89.9167,tangail sadar,tangail,dhaka,34,31,27,386,4.4,76,10,42,36,rainy,117000,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,9,45,5,3,kidnap
6091,10,42,monday,0,morning,25.9417,88.8444,nilphamari sadar,nilphamari,rangpur,35,30,25,113,0.0,69,10,1,33,rainy,97088,219080,216082,435165,101,4.46,1166,45.7,867,1,1,2,0,96,6,2,kidnap
6092,10,43,tuesday,0,morning,22.3833,92.2417,rajasthali,rangamati,chattogram,32,28,23,356,5.7,84,7,14,30,rainy,6014,13595,12488,26083,109,4.23,180,44.2,29,5,0,1,1,2,2,0,kidnap
6093,3,13,tuesday,0,night,25.6333,88.65,dinajpur sadar,dinajpur,rangpur,37,32,25,113,0.7,43,10,6,32,hot,111779,247792,236805,484597,105,4.19,1366,64.3,913,26,1,5,3,73,12,3,kidnap
6094,10,43,saturday,1,morning,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,26,23,20,353,12.3,95,6,95,24,rainy,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,kidnap
6095,8,31,friday,1,morning,23.85,90.0111,manikganj sadar,manikganj,dhaka,33,31,27,386,8.7,78,10,36,36,rainy,71202,149407,160006,309413,93,4.28,1438,56.0,636,18,1,2,32,38,7,1,kidnap
6096,9,37,wednesday,0,morning,25.9417,88.8444,nilphamari sadar,nilphamari,rangpur,33,31,27,359,34.2,74,7,39,36,rainy,97088,219080,216082,435165,101,4.46,1166,45.7,867,1,1,2,0,96,6,2,kidnap
6097,6,25,thursday,0,noon,22.8111,90.2444,wazirpur,barisal,barisal,34,31,28,353,10.4,75,9,44,37,rainy,52959,113529,121430,234959,93,4.42,946,62.5,701,75,0,5,0,50,12,1,kidnap
6098,10,44,thursday,0,evening,23.996158,90.419726,gazipur sadar,gazipur,dhaka,31,29,25,119,0.0,72,10,17,31,rainy,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,kidnap
6099,11,45,sunday,0,night,22.6903,90.6525,bhola sadar,bhola,barisal,26,25,24,359,64.3,88,6,92,28,winter,88068,214212,216308,430520,99,4.85,1042,45.2,1044,103,1,3,6,62,10,3,kidnap
6100,6,24,monday,0,night,22.2333,92.1917,bandarban sadar,bandarban,chattogram,31,29,26,386,4.2,84,10,53,33,rainy,18934,47687,40595,88282,117,4.44,176,49.3,206,26,6,4,0,5,0,1,kidnap
6101,6,23,wednesday,0,morning,22.3306,89.1028,shyamnagar,satkhira,khulna,35,33,28,359,16.7,70,8,30,38,rainy,72279,153441,164813,318254,93,4.39,162,48.6,1006,132,2,1,0,41,5,2,kidnap
6102,2,6,wednesday,0,morning,23.9528,91.1167,brahmanbaria sadar,brahmanbaria,chattogram,30,26,17,113,0.0,57,10,12,24,winter,95802,89415,91239,180654,98,5.4,1420,53.4,326,12,2,2,0,23,4,0,kidnap
6103,4,14,saturday,1,noon,23.85,90.01,shibaloy,manikganj,dhaka,38,33,27,200,2.9,64,10,29,35,hot,40795,85216,86657,171873,98,4.19,863,53.3,481,22,0,2,0,20,2,1,kidnap
6104,3,13,wednesday,0,night,24.888242,91.868519,sylhet sadar,sylhet,sylhet,40,34,22,113,0.2,30,10,6,30,hot,60242,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,5,34,23,2,kidnap
6105,3,12,saturday,1,morning,23.459349,91.18264,comilla sadar,comilla,chattogram,36,30,20,113,0.0,23,10,0,27,hot,85090,208217,219174,427391,95,4.95,2035,55.4,690,12,3,5,3,12,8,0,kidnap
6106,5,19,friday,1,night,23.7917,90.65,araihazar,narayanganj,dhaka,35,31,27,386,0.8,62,10,12,33,hot,77462,188275,188275,376550,100,4.83,2080,41.0,766,3,1,1,0,23,4,3,kidnap
6107,5,20,saturday,1,morning,23.0417,91.9944,khagrachhari sadar,khagrachhari,chattogram,37,33,25,356,9.0,69,8,26,34,hot,24316,58325,53508,111833,109,4.49,375,57.1,182,17,0,3,0,21,0,0,kidnap
6108,5,18,saturday,1,night,24.25,89.9167,tangail sadar,tangail,dhaka,35,32,26,386,6.7,71,9,35,35,hot,117000,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,9,45,5,3,kidnap
6109,4,18,monday,0,morning,23.228401,90.645015,chandpur sadar,chandpur,chattogram,31,30,26,176,7.1,66,9,22,32,hot,98109,226959,238960,465919,95,4.69,1509,56.1,959,66,3,4,0,40,3,1,kidnap
6110,5,19,monday,0,night,24.8417,89.375,bogra sadar,bogura,rajshahi,38,34,28,356,4.2,58,10,7,37,hot,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
6111,3,10,tuesday,0,evening,24.8417,89.375,bogra sadar,bogura,rajshahi,30,26,20,116,0.0,52,10,20,26,hot,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
6112,3,11,tuesday,0,evening,24.8417,89.375,bogra sadar,bogura,rajshahi,24,23,22,113,0.0,34,10,1,25,hot,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
6113,3,11,tuesday,0,evening,24.8417,89.375,bogra sadar,bogura,rajshahi,24,23,22,113,0.0,34,10,1,25,hot,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
6114,3,11,tuesday,0,evening,24.8417,89.375,bogra sadar,bogura,rajshahi,24,23,22,113,0.0,34,10,1,25,hot,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
6115,3,12,wednesday,0,evening,23.0361,91.5194,chhagalnaiya,feni,chattogram,33,28,20,176,0.4,58,10,48,28,hot,36744,89494,97662,187156,92,5.04,1341,63.4,406,15,0,2,0,30,4,0,kidnap
6116,3,11,sunday,0,night,24.888242,91.868519,sylhet sadar,sylhet,sylhet,33,27,17,113,0.0,42,10,23,27,hot,60242,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,5,34,23,2,kidnap
6117,3,12,thursday,0,evening,23.0361,91.5194,chhagalnaiya,feni,chattogram,33,29,21,176,0.3,56,10,37,29,hot,36744,89494,97662,187156,92,5.04,1341,63.4,406,15,0,2,0,30,4,0,kidnap
6118,3,10,tuesday,0,morning,23.7931,90.5167,rupganj,narayanganj,dhaka,30,27,22,116,0.0,52,10,22,27,hot,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,kidnap
6119,1,3,sunday,0,morning,25.4153,89.3167,pirgonj,rangpur,rangpur,27,22,15,113,0.0,41,10,5,20,winter,101640,191781,193718,385499,99,3.78,937,45.4,726,25,1,3,0,101,13,2,kidnap
6120,7,29,sunday,0,morning,24.888242,91.868519,sylhet sadar,sylhet,sylhet,34,32,26,200,8.1,77,9,32,37,rainy,60242,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,5,34,23,2,kidnap
6121,10,44,wednesday,0,morning,24.56667,91.515,nabiganj,habiganj,sylhet,31,27,20,143,0.7,78,8,20,27,rainy,61770,169720,175459,345179,97,5.58,785,41.0,547,7,0,3,0,18,2,0,kidnap
6122,2,5,friday,1,morning,24.73092,88.41722,nachol,chapainawabganj,rajshahi,29,23,17,113,0.0,22,10,0,21,winter,32922,72895,73732,146627,99,4.45,517,45.5,617,1,1,1,1,34,9,0,kidnap
6123,10,43,friday,1,morning,21.4167,92.1833,naikhongchhari,bandarban,chattogram,31,29,25,113,0.0,76,10,0,31,rainy,12218,31347,30441,61788,103,5.03,133,31.3,129,2,0,1,0,4,1,0,kidnap
6124,4,16,wednesday,0,morning,21.4167,92.1833,naikhongchhari,bandarban,chattogram,33,29,25,116,0.0,79,10,43,32,hot,12218,31347,30441,61788,103,5.03,133,31.3,129,2,0,1,0,4,1,0,kidnap
6125,10,42,sunday,0,night,21.4167,92.1833,naikhongchhari,bandarban,chattogram,30,28,24,116,0.0,72,10,9,30,rainy,12218,31347,30441,61788,103,5.03,133,31.3,129,2,0,1,0,4,1,0,kidnap
6126,1,3,saturday,1,morning,21.4167,92.1833,naikhongchhari,bandarban,chattogram,25,22,17,113,0.0,67,10,0,21,winter,12218,31347,30441,61788,103,5.03,133,31.3,129,2,0,1,0,4,1,0,kidnap
6127,8,32,sunday,0,morning,22.6222,90.2708,nalchity,jhalakathi,barisal,32,31,28,356,18.0,78,9,59,36,rainy,43066,92695,101861,194556,91,4.48,836,67.2,1175,218,0,3,0,47,7,0,kidnap
6128,8,33,monday,0,night,24.5667,90.6833,nandail,mymensingh,mymensingh,36,32,27,353,4.8,76,10,53,38,rainy,87523,198298,204429,402727,97,4.59,1234,40.4,730,37,0,2,0,35,5,1,kidnap
6129,12,49,wednesday,0,evening,24.4417,88.6278,paba,rajshahi,rajshahi,33,26,19,113,0.0,51,10,0,26,winter,76622,159452,154744,314196,103,4.08,924,50.3,713,0,0,2,0,54,12,2,kidnap
6130,10,43,monday,0,morning,23.29,91.9,panchari,khagrachhari,chattogram,31,28,22,143,0.1,83,8,12,31,rainy,14154,31407,30791,62198,102,4.36,186,42.3,98,5,0,1,0,5,1,0,kidnap
6131,4,13,sunday,0,morning,25.6533,88.9155,parbatipur,dinajpur,rangpur,36,31,25,176,0.8,54,10,14,32,hot,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,kidnap
6132,8,32,sunday,0,morning,25.6533,88.9155,parbatipur,dinajpur,rangpur,35,32,28,386,5.5,75,10,29,39,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,kidnap
6133,4,16,tuesday,0,morning,25.6533,88.9155,parbatipur,dinajpur,rangpur,36,31,24,176,1.9,57,10,55,33,hot,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,kidnap
6134,2,6,sunday,0,morning,26.35,89.01667,patgram,lalmonirhat,rangpur,27,23,17,113,0.0,45,10,3,22,winter,47893,111301,107314,218615,103,4.55,886,46.1,438,1,1,2,0,27,8,2,kidnap
6135,12,52,thursday,0,morning,22.0458,89.9689,pathorghata,barguna,barisal,27,23,18,113,0.0,46,10,14,22,winter,43085,80716,83211,163927,97,3.8,423,60.5,583,4,2,2,0,29,5,2,kidnap
6136,6,23,wednesday,0,morning,22.0458,89.9689,pathorghata,barguna,barisal,35,33,29,176,0.3,69,10,30,38,rainy,43085,80716,83211,163927,97,3.8,423,60.5,583,4,2,2,0,29,5,2,kidnap
6137,8,34,saturday,1,morning,22.0458,89.9689,pathorghata,barguna,barisal,33,32,28,386,7.2,73,9,35,37,rainy,43085,80716,83211,163927,97,3.8,423,60.5,583,4,2,2,0,29,5,2,kidnap
6138,8,35,tuesday,0,morning,25.1917,89.6167,phulchari,gaibandha,rangpur,33,31,27,359,20.3,83,8,48,37,rainy,40489,82667,82667,165334,100,4.08,526,31.2,333,0,0,3,0,15,6,0,kidnap
6139,4,15,wednesday,0,morning,25.58,89.4,pirgacha,rangpur,rangpur,34,30,23,176,6.0,60,10,10,30,hot,82623,153463,159856,313319,96,3.78,1174,44.6,939,0,0,1,0,51,9,2,kidnap
6140,2,9,thursday,0,morning,24.5194,91.8667,rajnagar,moulvibazar,sylhet,32,28,20,116,0.0,56,10,26,26,winter,43070,113149,119517,232666,95,5.4,688,48.6,721,5,0,2,0,22,2,0,kidnap
6141,2,8,saturday,1,morning,24.5194,91.8667,rajnagar,moulvibazar,sylhet,31,26,17,113,0.0,60,10,11,23,winter,43070,113149,119517,232666,95,5.4,688,48.6,721,5,0,2,0,22,2,0,kidnap
6142,8,34,thursday,0,noon,22.6056,90.9972,ramgati,lakshmipur,chattogram,34,32,28,386,12.8,78,9,24,38,rainy,55644,128514,132488,261002,97,4.68,933,39.3,765,0,0,3,0,18,3,3,kidnap
6143,7,27,sunday,0,morning,24.7333,88.975,raninagar,naogaon,rajshahi,34,31,27,356,15.4,77,9,57,37,rainy,45637,91456,93322,184778,98,4.04,715,46.0,582,0,0,1,0,31,4,0,kidnap
6144,1,2,friday,1,night,22.1667,92.3333,rowangchhari,bandarban,chattogram,26,21,12,113,0.0,60,10,0,18,winter,6292,14243,13021,27264,109,4.3,62,31.0,72,1,0,1,0,2,0,0,kidnap
6145,9,36,tuesday,0,morning,22.04999,92.40998,ruma,bandarban,chattogram,31,30,27,176,3.0,83,10,23,35,rainy,5917,15469,13629,29038,114,4.83,59,28.9,153,2,0,4,0,2,0,0,kidnap
6146,9,36,monday,0,afternoon,22.04999,92.40998,ruma,bandarban,chattogram,32,30,27,353,11.4,81,9,23,34,rainy,5917,15469,13629,29038,114,4.83,59,28.9,153,2,0,4,0,2,0,0,kidnap
6147,8,34,monday,0,evening,22.04999,92.40998,ruma,bandarban,chattogram,31,29,26,176,5.2,84,10,20,33,rainy,5917,15469,13629,29038,114,4.83,59,28.9,153,2,0,4,0,2,0,0,kidnap
6148,10,43,wednesday,0,morning,23.7931,90.5167,rupganj,narayanganj,dhaka,32,29,24,116,0.0,61,10,8,31,rainy,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,kidnap
6149,11,44,saturday,1,noon,23.7931,90.5167,rupganj,narayanganj,dhaka,34,29,23,113,0.1,60,10,6,30,winter,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,kidnap
6150,4,16,tuesday,0,night,23.7931,90.5167,rupganj,narayanganj,dhaka,36,33,27,116,0.1,54,10,15,34,hot,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,kidnap
6151,10,42,thursday,0,morning,23.7931,90.5167,rupganj,narayanganj,dhaka,33,30,24,116,0.0,59,10,14,30,rainy,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,kidnap
6152,2,8,saturday,1,noon,23.7931,90.5167,rupganj,narayanganj,dhaka,33,28,22,113,0.0,52,10,6,28,winter,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,kidnap
6153,10,41,tuesday,0,morning,23.7931,90.5167,rupganj,narayanganj,dhaka,34,31,26,113,0.0,73,10,15,35,rainy,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,kidnap
6154,3,13,monday,0,noon,25.1056,89.5861,saghata,gaibandha,rangpur,35,31,26,386,17.4,66,9,18,32,hot,68954,130330,137189,267519,95,3.88,1159,40.6,533,7,0,2,0,43,5,4,kidnap
6155,4,13,friday,1,noon,25.1056,89.5861,saghata,gaibandha,rangpur,33,28,24,356,6.4,65,9,37,29,hot,68954,130330,137189,267519,95,3.88,1159,40.6,533,7,0,2,0,43,5,4,kidnap
6156,7,28,thursday,0,night,24.31667,90.16806,sakhipur,tangail,dhaka,30,28,26,356,16.3,89,8,94,33,rainy,71000,132301,145384,277685,91,3.9,638,41.1,516,8,0,1,0,48,6,3,kidnap
6157,9,39,saturday,1,night,24.31667,90.16806,sakhipur,tangail,dhaka,32,29,26,356,13.8,81,8,69,33,rainy,71000,132301,145384,277685,91,3.9,638,41.1,516,8,0,1,0,48,6,3,kidnap
6158,10,44,monday,0,night,24.0583,89.5333,santhia,pabna,rajshahi,34,30,25,113,0.0,54,10,0,30,rainy,89032,191097,189204,380301,101,4.27,1147,43.9,622,0,0,3,0,30,6,2,kidnap
6159,9,39,monday,0,morning,24.0583,89.5333,santhia,pabna,rajshahi,34,31,27,119,0.1,64,10,38,35,rainy,89032,191097,189204,380301,101,4.27,1147,43.9,622,0,0,3,0,30,6,2,kidnap
6160,6,26,thursday,0,morning,24.0583,89.5333,santhia,pabna,rajshahi,35,32,28,386,2.6,71,10,54,37,rainy,89032,191097,189204,380301,101,4.27,1147,43.9,622,0,0,3,0,30,6,2,kidnap
6161,9,39,wednesday,0,morning,24.0583,89.5333,santhia,pabna,rajshahi,33,31,27,359,16.6,71,9,23,35,rainy,89032,191097,189204,380301,101,4.27,1147,43.9,622,0,0,3,0,30,6,2,kidnap
6162,11,46,saturday,1,night,22.2917,89.7917,sarankhola,bagerhat,khulna,32,29,24,113,0.0,68,10,1,30,winter,28581,50816,46195,97011,110,4.19,157,58.9,346,10,0,3,0,13,2,0,kidnap
6163,1,1,saturday,1,morning,22.2917,89.7917,sarankhola,bagerhat,khulna,29,24,18,113,0.0,42,10,0,23,winter,28581,50816,46195,97011,110,4.19,157,58.9,346,10,0,3,0,13,2,0,kidnap
6164,1,1,saturday,1,morning,22.2917,89.7917,sarankhola,bagerhat,khulna,29,24,18,113,0.0,42,10,0,23,winter,28581,50816,46195,97011,110,4.19,157,58.9,346,10,0,3,0,13,2,0,kidnap
6165,2,7,friday,1,night,22.2917,89.7917,sarankhola,bagerhat,khulna,34,30,24,113,0.0,57,10,6,30,winter,28581,50816,46195,97011,110,4.19,157,58.9,346,10,0,3,0,13,2,0,kidnap
6166,1,1,saturday,1,morning,22.2917,89.7917,sarankhola,bagerhat,khulna,29,24,18,113,0.0,42,10,0,23,winter,28581,50816,46195,97011,110,4.19,157,58.9,346,10,0,3,0,13,2,0,kidnap
6167,4,16,sunday,0,morning,24.7417,89.8333,sarishabari,jamalpur,mymensingh,32,28,21,200,4.0,83,9,61,29,hot,80198,159583,165737,325320,96,4.05,1235,44.6,692,174,0,3,0,36,8,2,kidnap
6168,2,6,wednesday,0,morning,23.6917,89.25,shailkupa,jhenaidah,khulna,30,25,20,113,0.0,46,10,5,25,winter,83348,180824,180824,361648,100,4.31,968,44.7,830,68,0,6,4,57,12,1,kidnap
6169,10,41,tuesday,0,morning,23.6917,89.25,shailkupa,jhenaidah,khulna,34,31,28,176,1.8,64,10,20,35,rainy,83348,180824,180824,361648,100,4.31,968,44.7,830,68,0,6,4,57,12,1,kidnap
6170,10,40,saturday,1,evening,23.6917,89.25,shailkupa,jhenaidah,khulna,35,32,27,353,4.5,67,10,34,36,rainy,83348,180824,180824,361648,100,4.31,968,44.7,830,68,0,6,4,57,12,1,kidnap
6171,2,6,wednesday,0,morning,23.6917,89.25,shailkupa,jhenaidah,khulna,30,25,20,113,0.0,46,10,5,25,winter,83348,180824,180824,361648,100,4.31,968,44.7,830,68,0,6,4,57,12,1,kidnap
6172,2,7,tuesday,0,morning,23.6917,89.25,shailkupa,jhenaidah,khulna,34,30,23,113,0.0,32,10,2,28,winter,83348,180824,180824,361648,100,4.31,968,44.7,830,68,0,6,4,57,12,1,kidnap
6173,2,7,tuesday,0,morning,23.6917,89.25,shailkupa,jhenaidah,khulna,34,30,23,113,0.0,32,10,2,28,winter,83348,180824,180824,361648,100,4.31,968,44.7,830,68,0,6,4,57,12,1,kidnap
6174,7,28,sunday,0,night,24.762147,89.382832,shajahanpur,bogura,rajshahi,35,33,29,386,4.8,68,10,32,39,rainy,72685,149123,140681,289804,106,3.86,1307,57.7,564,0,0,2,0,30,5,1,kidnap
6175,9,37,saturday,1,morning,23.0744,88.8667,sharsha,jashore,khulna,34,32,28,176,2.0,72,10,15,37,rainy,82835,170033,171295,341328,99,4.1,1015,49.8,407,31,0,2,1,33,8,1,kidnap
6176,10,43,saturday,1,night,23.0744,88.8667,sharsha,jashore,khulna,30,28,23,176,0.1,58,10,33,32,rainy,82835,170033,171295,341328,99,4.1,1015,49.8,407,31,0,2,1,33,8,1,kidnap
6177,6,26,tuesday,0,morning,23.0744,88.8667,sharsha,jashore,khulna,35,32,28,359,41.0,71,7,72,37,rainy,82835,170033,171295,341328,99,4.1,1015,49.8,407,31,0,2,1,33,8,1,kidnap
6178,3,10,monday,0,morning,25.0167,89.3167,shibganj,bogura,rajshahi,36,32,25,113,0.0,29,10,5,29,hot,99242,190293,188407,378700,101,3.81,1203,44.1,1205,66,0,2,0,49,8,6,kidnap
6179,4,17,saturday,1,night,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,30,28,25,356,18.5,69,8,17,30,hot,124899,295338,295840,591178,100,4.73,1125,39.4,1984,1,1,1,14,72,17,1,kidnap
6180,4,14,wednesday,0,night,22.3306,89.1028,shyamnagar,satkhira,khulna,41,35,27,113,0.4,58,10,7,37,hot,72279,153441,164813,318254,93,4.39,162,48.6,1006,132,2,1,0,41,5,2,kidnap
6181,5,20,wednesday,0,morning,22.3306,89.1028,shyamnagar,satkhira,khulna,38,34,28,356,27.7,66,7,31,39,hot,72279,153441,164813,318254,93,4.39,162,48.6,1006,132,2,1,0,41,5,2,kidnap
6182,5,18,wednesday,0,night,22.3306,89.1028,shyamnagar,satkhira,khulna,37,34,29,386,4.8,61,10,30,38,hot,72279,153441,164813,318254,93,4.39,162,48.6,1006,132,2,1,0,41,5,2,kidnap
6183,11,47,sunday,0,morning,23.8167,90.15,singiar,manikganj,dhaka,31,28,23,113,0.0,53,10,0,28,winter,65058,140834,146617,287451,96,4.36,1321,46.2,394,25,1,2,0,23,2,0,kidnap
6184,6,24,wednesday,0,morning,23.8167,90.15,singiar,manikganj,dhaka,36,33,29,116,1.7,71,10,44,39,rainy,65058,140834,146617,287451,96,4.36,1321,46.2,394,25,1,2,0,23,2,0,kidnap
6185,4,15,thursday,0,morning,23.8167,90.15,singiar,manikganj,dhaka,39,34,27,113,0.0,40,10,3,34,hot,65058,140834,146617,287451,96,4.36,1321,46.2,394,25,1,2,0,23,2,0,kidnap
6186,7,30,wednesday,0,morning,23.5667,90.3833,sirajdikhan,munshiganj,dhaka,33,31,27,353,0.9,76,10,45,35,rainy,59873,143559,144548,288107,99,4.74,1599,54.9,582,37,0,2,0,28,4,1,kidnap
6187,4,17,sunday,0,morning,23.03833,91.10833,sonaimori,noakhali,chattogram,31,28,24,353,6.3,68,9,30,29,hot,60542,149372,177822,327194,84,5.36,1934,61.0,608,12,0,1,2,45,4,1,kidnap
6188,11,48,thursday,0,night,23.6583,90.6083,sonargaon,narayanganj,dhaka,31,28,24,113,0.0,61,10,1,29,winter,89565,204105,196253,400358,104,4.43,2332,54.6,496,5,1,2,0,28,4,4,kidnap
6189,4,17,monday,0,morning,25.0333,89.4917,sonatala,bogura,rajshahi,36,33,27,176,4.1,51,10,13,33,hot,48569,92446,94332,186778,98,3.84,1191,43.2,610,1,0,1,1,24,3,1,kidnap
6190,3,12,thursday,0,morning,24.3083,91.7333,sreemangal,moulvibazar,sylhet,33,27,18,176,0.9,50,10,38,27,hot,65165,158706,159319,318025,100,4.86,706,48.3,561,16,0,2,0,26,1,3,kidnap
